HARDPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SnD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map,Team,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,Surge,3,26,35,18,23,13,25,15,37,16,7,,,,,218,11,,23,-80,3,51,24,2,50,17,2,55,17,2,39,-10,2,19.82,37,3,0,0,0,1,,,Legion,18,31,-13,3,37,95,-58,3,99,25,74,3,32,61,-29,2,64,19,45,2,250,231,19,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,9,6,3,66.67%,6,5,4,1,3,3,1,1,1,1,4,2,2,3,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,4,1,3,25.00%,2,0,2,2,0,0,0,5,0,0,7,2,1,1,16,0,1,1,0,9
Tuscan,Thieves,39,21,0,26,22,36,6,33,12,27,28,,,,,250,,,103,80,3,27,-24,2,33,-17,2,38,-17,2,49,10,2,22.73,39,0,0,1,0,0,,,Ultra,31,18,13,3,95,37,58,3,25,99,-74,3,61,32,29,2,19,64,-45,2,231,250,-19,0,0,0,0,13,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,8,6,2,75.00%,6,4,2,2,2,1,2,1,0,0,4,4,0,4,4,1,1,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,3,0,3,0.00%,2,0,2,2,0,0,0,10,0,0,8,1,0,1,0,0,0,0,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,8,2,6,25.00%,2,4,0,4,0,0,1,0,0,0,4,2,2,2,1,2,1,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,8,5,3,62.50%,4,1,3,3,1,0,0,12,0,1,13,4,4,0,28,0,4,4,0,15
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Surge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Surge,1,A,D,X,,,O,,1,B,D,X,1,,O,,1,,D,X,,,O,X,1,,D,X,1,,O,,,,,,,,,,,,,,6,,4,2,1,0,0,0,0,0,4,4,4,4,1,1,1,1,,,Guerrillas,11,5,6,45.45%,7,6,3,3,5,2,2,1,0,0,5,2,3,2,1,1,0,2,1,,,,,,Gavutu,Guerrillas,,X,,3,O,4,1,,X,,D,6,,,,1,O,10,1,,X,,D,5,,X,,3,O,11,2,36,7,,3,0,2,0,0,0,25,0,0,7,2,2,11,0,2,2,0,7,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,Surge,22,20,48,1,17,55,20,39,28,,,,,,,250,9,,77,56,2,40,-15,2,87,80,2,29,-27,2,17,4,1,27.78,55,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,Total Pts,,1317,,,1,2,1,2,36,,,,,,Tuscan,Thieves,,A,O,,1,,D,X,,B,O,,,,D,X,,,O,,1,,D,,,,O,,,,D,X,,,,,,,,,,,,,2,,4,0,0,0,1,0,1,0,4,2,3,1,0,0,0,0,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,OpTic,1,,X,,D,9,,X,,3,O,7,1,X,X,,D,22,,X,,4,O,1,1,,X,,D,10,3,49,7,,2,0,2,0,0,0,8,0,0,7,3,3,41,1,3,3,0,7,,Surge,3,3,0,100.00%,2,2,0,2,2,1,1,20,1,1,11,1,1,0,8,0,1,1,0,3
Berlin,Thieves,21,20,1,40,13,0,35,6,16,,,,,,,152,,,21,-56,2,55,15,2,7,-80,2,56,27,2,13,-4,1,16.89,40,0,0,1,1,0,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,19,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavutu,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,Totals,,,,Offense,,,,,,,,,,,Defense,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Breach,75,104,-29,4,112,62,50,4,117,83,34,4,34,125,-91,4,115,0,115,2,453,374,79,2,2,2,4,18,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Desert Siege,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,Rounds,W,L,W%,Rounds,W,L,A Caps,A Caps W,B Caps,B Caps W,Lives Left,Cap Wins,Wipe Wins,Ticks,Rounds,W,L,Lives Left,A Def,B Def,Def Wins,Wipe Wins,Ticks Allow
Gavutu,Breach,7,21,42,0,58,42,30,46,4,,,,,,,250,9,,49,21,2,51,17,2,88,82,2,4,-52,2,58,58,1,27.78,58,0,1,1,1,3,,,OpTic,131,51,80,5,73,99,-26,4,131,73,58,4,110,85,25,4,55,76,-21,3,500,384,116,1,2,1,3,20,,,,,,Desert Siege,Breach,,A,D,,1,A,O,X,,B,D,,,,O,X,1,,D,X,1,B,O,X,1,,D,X,,A,O,X,1,,D,X,,B,O,X,1,,D,,6,,5,2,5,2,2,1,2,1,6,4,3,3,1,0,1,0,,,Breach,11,6,5,54.55%,8,5,2,3,5,2,2,1,2,1,6,4,2,3,3,1,0,1,0,,,,,,Gavutu,Subliners,,X,,4,O,5,1,,X,,D,10,,X,,3,O,8,1,,X,,D,2,,X,,3,O,3,2,28,10,,3,0,3,0,0,0,16,0,0,10,2,2,12,0,2,1,1,8,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavutu,Mutineers,27,22,6,56,0,1,12,0,0,,,,,,,124,,,28,-21,2,34,-17,2,6,-82,2,56,52,2,0,-58,1,13.78,56,0,1,3,1,1,,,Thieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,Mutineers,1,A,O,X,,A,D,,1,B,O,X,1,,D,,,,O,,,B,D,,,,O,,1,A,D,,,,O,,1,B,D,,,,O,X,5,,6,2,3,2,1,1,1,1,5,3,0,0,2,1,2,1,,,OpTic,8,6,2,75.00%,4,4,2,2,1,1,1,1,2,1,4,4,0,3,3,2,2,2,2,,,,,,Gavutu,Rokkr,1,,X,,D,7,,X,,3,O,0,1,,X,,D,13,,X,,5,O,1,1,,X,,D,8,3,29,8,,2,0,2,0,0,0,1,0,0,8,3,3,28,0,3,3,0,10,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FaZe,69,123,-54,4,67,104,-37,4,127,85,42,4,119,60,59,4,42,43,-1,2,424,415,9,2,2,1,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,7,1,6,14.29%,1,4,1,3,1,0,2,1,0,0,3,0,3,0,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Mutineers,89,79,10,4,90,86,4,4,12,188,-176,4,76,68,8,4,22,79,-57,2,289,500,-211,1,4,2,1,18,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavutu,Guerrillas,3,32,42,5,16,9,35,4,25,39,0,,,,,210,11,,12,-57,3,67,42,2,46,-6,2,30,-40,2,55,21,2,19.09,42,0,0,1,0,1,,,Subliners,54,62,-8,3,63,20,43,2,49,58,-9,2,46,55,-9,2,38,30,8,2,250,225,25,0,1,2,1,11,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,11,5,6,45.45%,3,6,2,4,3,2,1,1,1,1,5,3,2,0,0,2,1,2,1,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavutu,OpTic,31,12,13,47,34,35,13,39,23,0,3,,,,,250,,,69,57,3,25,-42,2,52,6,2,70,40,2,34,-21,2,22.73,47,0,0,1,0,1,,,Rokkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,Guerrillas,,B,D,,,A,O,,,A,D,X,,B,O,,1,B,D,X,,B,O,,1,,D,X,,A,O,X,,,,,,,,,,,,,2,,4,0,1,0,2,0,2,0,4,2,3,2,1,0,2,1,,,Subliners,9,3,6,33.33%,5,4,1,3,3,1,1,0,2,1,5,2,3,2,1,1,0,2,1,,,,,,Tuscan,Breach,1,X,X,6,O,15,1,,X,,D,8,,X,,3,O,4,1,,X,,D,11,,,,,,,3,38,9,,2,1,2,1,1,1,19,1,0,9,2,2,19,0,2,1,1,7,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,76,26,50,2,28,61,-33,2,77,29,48,2,69,30,39,2,0,57,-57,1,250,203,47,1,1,1,1,9,,,,,,Desert Siege,OpTic,1,B,O,X,1,A,D,X,1,A,O,,1,B,D,X,,B,O,,1,B,D,X,,,O,,1,A,D,,,,,,,,,,,,,,6,,4,2,1,1,1,1,2,1,4,4,3,3,2,2,2,2,,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Royal Ravens,,,,,D,6,,X,,3,O,5,1,,X,,D,10,,X,,4,O,0,,,,,,,1,21,7,,2,0,2,0,0,0,5,0,0,7,2,1,16,0,1,1,0,9,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocage,Subliners,3,31,19,21,2,25,11,16,22,18,18,13,,,,199,12,,46,27,3,55,19,3,35,-14,2,43,1,2,20,-22,2,16.58,31,2,0,0,0,0,,,Ultra,62,54,8,3,20,63,-43,2,58,49,9,2,55,46,9,2,30,38,-8,2,225,250,-25,2,1,0,1,11,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocage,Rokkr,1,2,23,21,36,13,29,26,21,6,5,5,,,,188,,,19,-27,3,36,-19,3,49,14,2,42,-1,2,42,22,2,15.67,36,1,0,0,0,0,,,Guerrillas,12,69,-57,3,67,25,42,2,46,52,-6,2,30,70,-40,2,55,34,21,2,210,250,-40,0,1,0,1,11,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,9,6,3,66.67%,4,5,3,2,3,2,1,1,2,1,4,3,1,1,1,1,1,2,1,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Bocage,Subliners,1,,D,,1,,O,,,,D,X,1,B,O,,1,B,D,,,,O,X,1,,D,,1,,O,X,,,,,,,,,,,,,6,,4,3,2,1,0,0,1,1,4,3,1,0,0,0,1,1,,,Guerrillas,15,8,7,53.33%,10,7,3,4,4,3,3,1,4,2,8,5,3,6,4,3,1,2,1,,,,,,Gavutu,OpTic,1,X,X,6,O,14,1,X,X,,D,20,,X,,4,O,5,1,,X,,D,4,,,,,,,3,43,10,,2,1,2,1,1,1,19,1,0,10,2,2,24,1,2,2,0,5,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,,,,,,,,,,,,,,,,,,,Total Pts,,2601,,,9,14,9,14,58,,,,,,Bocage,Rokkr,,,O,X,,,D,X,1,,O,,,B,D,X,,B,O,X,1,,D,,,,O,X,,,D,,,,,,,,,,,,,,2,,4,1,3,0,0,0,1,0,4,1,2,0,0,0,1,0,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,FaZe,,,,,D,3,,,,2,O,13,1,,X,,D,2,,X,,3,O,9,,,,,,,1,27,5,,2,0,1,0,0,0,22,0,0,5,2,1,5,0,1,1,0,10,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,Subliners,33,18,10,36,9,28,35,0,29,3,49,,,,,250,11,,110,72,3,53,27,2,10,-72,2,65,61,2,12,-33,2,22.73,49,0,0,1,0,1,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,20,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,
Berlin,Rokkr,15,23,37,4,7,22,3,45,0,38,1,,,,,195,,,38,-72,3,26,-27,2,82,72,2,4,-61,2,45,33,2,17.73,45,0,0,1,0,1,,,Tuscan,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Tuscan,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,OpTic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Bocage,Breach,,A,D,X,,,O,,,,D,,,,O,,,,D,,1,A,O,,1,,D,X,1,A,O,X,,B,D,,,,,,,,,,3,,4,2,1,1,2,2,0,0,5,1,2,1,1,0,1,0,,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Subliners,,X,,3,O,2,1,,X,,D,6,,X,,4,O,1,1,,X,,D,10,1,X,X,,D,8,3,27,7,,2,0,2,0,0,0,3,0,0,7,3,3,24,1,3,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Breach,4,37,19,0,57,22,24,10,30,,,,,,,203,9,,26,-50,2,61,33,2,29,-48,2,30,-39,2,57,57,1,22.56,57,0,1,1,1,1,,,Thieves,157,106,51,6,44,126,-82,5,83,64,19,4,123,70,53,4,78,102,-24,4,485,468,17,1,2,0,0,23,,,,,,Bocage,Royal Ravens,1,A,O,,1,,D,X,1,,O,X,1,,D,X,1,,O,X,,A,D,X,,,O,,,A,D,,1,B,O,X,,,,,,,,,6,,5,4,3,3,1,1,1,1,4,2,3,2,2,0,0,0,,,OpTic,11,6,5,54.55%,7,5,3,2,2,2,2,2,2,1,6,3,3,5,3,2,1,2,0,,,,,,Tuscan,Ultra,1,,X,,D,11,,X,,3,O,0,1,,X,,D,6,,X,,3,O,1,,,,2,O,4,2,22,8,,3,0,2,0,0,0,5,0,0,8,2,2,17,0,2,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Royal Ravens,41,15,37,50,0,35,13,40,19,,,,,,,250,,,76,50,2,28,-33,2,77,48,2,69,39,2,0,-57,1,27.78,50,0,1,1,1,1,,,FaZe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,8,2,6,25.00%,3,4,0,4,0,0,1,0,1,0,4,2,2,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mutineers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,11,5,6,45.45%,4,6,3,3,1,1,2,1,2,2,5,2,3,3,2,2,0,2,1,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
