HARDPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SnD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map,Team,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocage,Rokkr,16,17,39,50,0,14,11,32,50,21,,,,,,250,10,,30,4,2,28,-26,2,71,41,2,100,99,2,21,-35,2,25.00,50,0,2,1,1,2,,,Legion,26,30,-4,2,54,28,26,2,30,71,-41,2,1,100,-99,2,56,21,35,2,167,250,-83,1,2,2,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,21,12,9,57.14%,8,11,3,8,2,2,5,1,2,1,10,9,1,6,6,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,3,0,3,0.00%,2,0,2,2,0,0,0,1,0,0,6,1,0,1,0,0,0,0,0,5
Bocage,Legion,13,15,12,0,56,13,39,18,1,0,,,,,,167,,,26,-4,2,54,26,2,30,-41,2,1,-99,2,56,35,2,16.70,56,0,1,2,2,1,,,Ultra,48,37,11,3,49,30,19,3,38,52,-14,2,19,56,-37,2,15,75,-60,2,169,250,-81,0,1,0,0,12,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,10,4,6,40.00%,3,5,2,3,0,0,0,0,1,1,5,2,3,3,2,0,0,3,1,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,3,3,0,100.00%,1,1,0,1,1,1,1,15,1,0,3,2,2,0,20,0,2,1,1,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,10,6,4,60.00%,8,5,3,2,4,2,1,0,2,1,5,3,2,4,3,1,1,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Surge,34,45,-11,3,61,47,14,3,61,64,-3,3,35,70,-35,2,50,24,26,2,241,250,-9,0,0,1,0,13,,,,,,Tuscan,Rokkr,1,,D,X,,,O,,1,B,D,X,,,O,,,A,D,,1,,O,X,1,A,D,X,,,O,X,,A,D,X,1,,O,,,,O,,5,,6,2,2,1,0,0,0,0,5,3,4,3,3,1,1,1,,,Guerrillas,11,5,6,45.45%,7,5,1,4,2,1,2,1,1,0,6,4,2,5,4,4,3,1,1,,,,,,Gavutu,Mutineers,,,,2,O,7,1,X,X,,D,23,,X,,3,O,3,1,,X,,D,3,1,,,,D,3,3,39,5,,2,0,1,0,0,0,10,0,0,5,3,3,29,1,2,3,0,7,,Guerrillas,3,3,0,100.00%,1,1,0,1,1,0,0,5,0,1,5,2,2,0,18,0,2,1,1,6
Berlin,Rokkr,24,45,26,9,1,33,12,33,11,30,26,,,,,250,11,,83,27,3,57,25,2,59,15,2,20,-35,2,31,-22,2,22.73,45,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Total Pts,,1327,,,4,4,4,4,35,,,,,,Tuscan,Legion,,,O,,1,,D,X,,B,O,,1,,D,X,1,A,O,X,,,D,,,A,O,,1,,D,,1,A,O,,,,D,X,1,,D,X,6,,5,2,1,1,3,2,1,0,6,4,4,3,0,0,0,0,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Thieves,1,X,X,,D,11,,,,,O,11,1,,X,,D,8,,X,,3,O,6,,X,,4,O,6,2,42,7,,3,0,2,0,0,0,23,0,0,7,2,2,19,1,2,2,0,5,,Surge,5,3,2,60.00%,2,1,1,2,1,0,0,16,0,1,8,3,2,1,20,0,2,2,0,9
Berlin,Legion,22,3,31,33,39,16,29,13,22,14,18,,,,,240,,,56,-27,3,32,-25,2,44,-15,2,55,35,2,53,22,2,21.82,39,3,0,0,0,0,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavutu,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,Totals,,,,Offense,,,,,,,,,,,Defense,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Breach,59,46,13,3,37,49,-12,2,58,39,19,2,47,47,0,2,49,30,19,2,250,211,39,0,0,0,2,11,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Desert Siege,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Berlin,Rounds,W,L,W%,Rounds,W,L,A Caps,A Caps W,B Caps,B Caps W,Lives Left,Cap Wins,Wipe Wins,Ticks,Rounds,W,L,Lives Left,A Def,B Def,Def Wins,Wipe Wins,Ticks Allow
Gavutu,Breach,34,2,27,30,1,17,35,31,17,48,8,,,,,250,11,,59,13,3,37,-12,2,58,19,2,47,0,2,49,19,2,22.73,48,1,0,0,0,2,,,OpTic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Bocage,Legion,,B,D,X,1,,O,,1,,D,X,,,O,,,B,D,,,,O,,,,D,,1,B,O,,1,B,D,X,,,O,,,,,,4,,5,2,0,0,0,0,1,1,5,2,3,2,0,0,3,1,,,Breach,6,0,6,0.00%,3,3,0,3,0,0,0,0,0,0,3,0,3,3,0,2,0,1,0,,,,,,Berlin,Surge,1,X,X,6,O,22,1,X,,,D,3,,,X,4,O,1,,,,,D,0,,,,,D,0,2,26,10,,2,1,1,1,2,1,23,1,0,10,3,1,3,1,0,0,1,13,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavutu,Ultra,0,41,16,18,30,30,8,23,29,0,16,,,,,211,,,46,-13,3,49,12,2,39,-19,2,47,0,2,30,-19,2,19.18,41,0,0,2,0,0,,,Thieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Bocage,Rokkr,1,B,O,,,,D,X,,,O,,1,,D,X,1,B,O,X,1,,D,X,1,,O,X,,B,D,X,,B,O,,1,,D,X,,,,,6,,5,3,2,2,0,0,3,2,5,3,5,3,0,0,1,0,,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,FaZe,,,,,D,10,,,X,5,O,0,1,,,,D,1,1,,X,3,O,3,1,,X,5,O,2,3,16,13,,3,2,0,0,3,2,5,0,2,13,2,1,11,0,0,1,0,10,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FaZe,72,40,32,3,36,65,-29,2,44,50,-6,2,66,22,44,2,29,73,-44,2,247,250,-3,0,1,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,18,12,6,66.67%,6,8,2,6,2,2,0,0,4,1,10,10,0,4,4,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,5,3,2,60.00%,3,1,2,1,1,3,1,18,1,0,11,2,2,0,23,2,0,1,1,7
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Mutineers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,FaZe,8,6,2,75.00%,4,3,1,1,1,4,3,18,1,2,18,4,3,1,22,2,0,3,0,18
Berlin,Breach,12,29,0,8,15,26,26,9,17,31,24,,,,,197,11,,62,-7,3,55,29,2,9,-81,2,25,-21,2,46,27,2,17.91,31,0,0,1,1,1,,,Subliners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,19,9,10,47.37%,11,10,2,8,5,0,3,2,3,0,9,7,2,6,6,2,1,4,3,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,Ultra,32,8,55,28,19,18,18,35,18,0,19,,,,,250,,,69,7,3,26,-29,2,90,81,2,46,21,2,19,-27,2,22.73,55,0,1,1,0,1,,,Rokkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,Breach,,A,D,X,,,O,,,B,D,X,,,O,,,A,D,X,,,O,,,,,,,,,,,,,,,,,,,,,,0,,3,0,0,0,0,0,0,0,3,0,3,0,2,0,1,0,,,Subliners,9,3,6,33.33%,6,5,0,5,3,0,1,0,1,0,4,3,1,3,3,0,0,2,2,,,,,,Tuscan,Royal Ravens,,X,,3,O,1,,,,,D,0,,X,,3,O,0,,,,,,,,,,,,,0,1,6,,2,0,2,0,0,0,1,0,0,6,1,0,0,0,0,0,0,5,,Subliners,5,2,3,40.00%,2,0,2,0,0,2,0,1,0,0,7,3,2,1,18,2,0,2,0,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,40,72,-32,3,65,36,29,2,50,44,6,2,22,66,-44,2,73,29,44,2,250,247,3,1,0,0,1,11,,,,,,Desert Siege,Ultra,1,A,O,,1,,D,X,1,B,O,,1,,D,X,1,A,O,,1,,D,X,,,,,,,,,,,,,,,,,,,,,6,,3,3,0,0,2,2,1,1,3,3,3,3,0,0,0,0,,,Rokkr,9,6,3,66.67%,3,5,4,1,2,2,3,3,1,1,4,2,2,1,1,3,1,0,0,,,,,,Tuscan,Guerrillas,1,,X,,D,10,1,X,,5,O,5,1,,X,,D,8,,,,,,,,,,,,,3,23,5,,1,1,1,1,0,0,5,0,1,5,2,2,18,0,2,1,1,6,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,3,0,3,0.00%,2,0,2,0,0,2,0,3,0,0,8,1,0,1,4,0,0,0,0,5
Tuscan,Thieves,45,8,11,39,32,19,3,38,0,0,,,,,,195,10,,64,32,2,11,-68,2,49,13,2,39,-25,2,32,-7,2,19.50,45,0,0,2,1,1,,,Ultra,46,59,-13,3,49,37,12,2,39,58,-19,2,47,47,0,2,30,49,-19,2,211,250,-39,0,2,0,0,11,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,10,4,6,40.00%,5,5,1,4,2,1,2,1,2,0,5,3,2,3,1,3,1,2,2,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscan,Mutineers,0,38,23,12,13,32,41,13,52,26,,,,,,250,,,32,-32,2,79,68,2,36,-13,2,64,25,2,39,7,2,25.00,52,0,1,1,0,2,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,6,6,0,100.00%,3,3,3,0,0,0,2,2,1,1,3,3,0,3,3,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Ultra,,A,D,,1,A,O,X,,,D,X,,,O,X,,A,D,,1,A,O,X,,B,D,,,B,O,,,,,,,,,,,,,,2,,4,2,3,2,2,2,1,0,4,0,1,0,2,0,1,0,,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Ultra,1,X,,5,O,5,1,,X,,D,8,,X,,3,O,9,1,X,X,,D,18,,,,,,,3,40,8,,2,1,2,1,0,0,14,0,1,8,2,2,26,1,2,2,0,6,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,,,,,,,,,,,,,,,,,,,Total Pts,,958,,,1,3,1,3,22,,,,,,Tuscan,Breach,1,A,O,X,,A,D,,1,,O,,1,,D,,1,A,O,X,,A,D,,1,B,O,X,1,B,D,X,,,,,,,,,,,,,6,,4,4,3,3,2,2,1,1,4,2,1,1,2,0,1,1,,,Surge,9,3,6,33.33%,6,4,2,2,3,2,3,2,0,0,5,1,4,3,1,3,0,1,0,,,,,,Gavutu,OpTic,,,,,D,0,,X,,3,O,5,1,,X,,D,10,,,,3,O,10,,,,,,,1,25,6,,2,0,1,0,0,0,15,0,0,6,2,1,10,0,1,1,0,8,,Surge,5,2,3,40.00%,2,1,1,1,1,2,1,23,1,0,10,3,1,2,3,1,0,0,1,13
Berlin,Thieves,5,1,35,22,22,44,11,15,40,12,24,19,,,,250,12,,73,-7,3,31,-43,3,50,-5,2,62,47,2,34,10,2,20.83,44,1,0,0,0,0,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,
Berlin,Mutineers,32,42,16,2,15,14,17,39,13,9,34,15,,,,248,,,80,7,3,74,43,3,55,5,2,15,-47,2,24,-10,2,20.67,42,2,0,0,0,0,,,Tuscan,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Tuscan,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,OpTic,49,49,0,2,40,41,-1,2,32,59,-27,2,58,37,21,2,19,64,-45,2,198,250,-52,0,0,0,0,10,,,,,,Desert Siege,Thieves,1,,D,,,,O,,1,B,D,X,1,B,O,X,1,,D,,,,O,,1,,D,,,B,O,,1,,D,X,,,,,,,,,6,,4,1,1,1,0,0,2,1,5,5,2,2,0,0,1,1,,,Breach,8,6,2,75.00%,4,4,4,0,3,3,2,2,1,1,4,2,2,1,1,2,0,1,1,,,,,,Berlin,Thieves,,,X,3,O,5,1,X,,,D,10,,,X,3,O,2,1,X,,,D,13,1,X,X,5,O,11,3,41,11,,3,1,1,1,3,1,18,1,0,11,2,2,23,2,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,FaZe,42,19,26,26,30,24,16,18,8,34,7,,,,,250,11,,73,13,3,35,-14,2,44,14,2,34,-30,2,64,43,2,22.73,42,7,0,0,0,1,,,Thieves,91,100,-9,4,69,105,-36,4,90,79,11,4,90,114,-24,4,54,102,-48,4,394,500,-106,1,3,2,2,20,,,,,,Desert Siege,Mutineers,,,O,X,1,,D,X,,B,O,,,B,D,,,,O,X,1,,D,X,,,O,X,1,B,D,X,,,O,,,,,,,,,,3,,5,0,3,0,0,0,1,0,4,3,3,3,0,0,2,1,,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Subliners,1,X,,,D,4,,,X,4,O,1,1,X,,,D,8,,,X,3,O,0,,,,,D,6,2,19,7,,2,0,0,0,2,0,1,0,0,7,3,2,18,2,0,2,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,Surge,0,13,16,25,12,30,36,14,39,9,30,,,,,224,,,60,-13,3,49,14,2,30,-14,2,64,30,2,21,-43,2,20.36,39,0,0,1,0,0,,,FaZe,155,106,49,6,96,89,7,5,68,83,-15,4,61,132,-71,4,110,64,46,4,490,474,16,0,0,0,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,9,6,3,66.67%,5,5,3,2,2,2,2,2,1,1,4,3,1,3,3,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mutineers,63,105,-42,4,136,42,94,4,87,90,-3,4,67,141,-74,4,74,67,7,4,427,445,-18,1,2,2,3,20,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
