HARDPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SnD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map,Team,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Royal Ravens,18,14,0,28,12,41,15,25,9,6,29,1,,,,198,12,,88,44,3,30,-62,3,25,-41,2,37,29,2,18,-22,2,16.50,41,0,0,1,0,0,,,Legion,58,28,30,3,11,96,-85,3,54,32,22,2,27,56,-29,2,48,38,10,2,198,250,-52,0,1,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,5,3,2,60.00%,2,0,2,2,0,0,0,7,0,0,7,3,3,0,19,0,3,1,2,11
Berlin,Ultra,26,14,45,1,18,6,35,21,7,22,12,43,,,,250,,,44,-44,3,92,62,3,66,41,2,8,-29,2,40,22,2,20.83,45,1,0,0,0,1,,,Ultra,28,58,-30,3,96,11,85,3,32,54,-22,2,56,27,29,2,38,48,-10,2,250,198,52,0,1,0,1,12,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrillas,20,25,-5,3,59,34,25,2,54,37,17,2,57,23,34,2,60,37,23,2,250,156,94,0,0,0,1,11,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,5,2,3,40.00%,3,0,3,3,0,0,0,2,0,0,11,2,2,0,16,0,2,2,0,7
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Surge,78,49,29,5,113,105,8,5,133,49,84,5,135,60,75,4,41,77,-36,3,500,340,160,0,1,0,2,22,,,,,,Berlin,Breach,,B,D,,,B,O,,,B,D,,,,O,,,B,D,,,B,O,,,,,,,,,,,,,,,,,,,,,,0,,3,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Thieves,1,X,X,6,O,11,1,,X,,D,3,1,X,,5,O,10,,,,,,,,,,,,,3,24,11,,2,2,2,2,1,1,21,1,1,11,1,1,3,0,1,1,0,4,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscan,Royal Ravens,45,0,3,30,20,6,11,7,36,,,,,,,158,9,,51,4,2,11,-55,2,10,-63,2,66,36,2,20,-14,1,17.56,45,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,Total Pts,,2087,,,0,6,0,6,55,,,,,,Berlin,Thieves,1,B,O,X,1,B,D,X,1,B,O,X,1,,D,X,1,B,O,X,1,B,D,X,,,,,,,,,,,,,,,,,,,,,6,,3,3,3,3,0,0,3,3,3,3,3,3,0,0,2,2,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Breach,,,,,D,5,,X,,4,O,4,,,,,D,0,,,,,,,,,,,,,0,9,4,,1,0,1,0,0,0,4,0,0,4,2,0,5,0,0,0,0,11,,Surge,3,3,0,100.00%,1,1,0,1,1,1,1,11,1,0,6,2,2,0,13,0,2,2,0,6
Tuscan,Ultra,0,50,36,22,34,47,16,37,8,,,,,,,250,,,47,-4,2,66,55,2,73,63,2,30,-36,2,34,14,1,27.78,50,0,1,1,0,1,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,9,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavutu,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,Totals,,,,Offense,,,,,,,,,,,Defense,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Breach,75,116,-41,5,25,149,-124,4,61,114,-53,4,127,26,101,3,53,95,-42,3,341,500,-159,1,4,1,1,19,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Desert Siege,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Berlin,Rounds,W,L,W%,Rounds,W,L,A Caps,A Caps W,B Caps,B Caps W,Lives Left,Cap Wins,Wipe Wins,Ticks,Rounds,W,L,Lives Left,A Def,B Def,Def Wins,Wipe Wins,Ticks Allow
Gavutu,Breach,5,3,2,46,3,34,0,0,,,,,,,,93,8,,39,-9,2,3,-80,2,2,-65,2,46,43,1,3,-46,1,11.63,46,0,0,2,0,0,,,OpTic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Subliners,1,,D,X,1,,O,X,,B,D,X,1,A,O,X,1,,D,X,1,,O,,,,D,,,,O,,,A,D,X,,,O,,1,,D,X,6,,5,3,2,2,1,1,0,0,6,3,5,3,1,0,1,0,,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,OpTic,,X,,3,O,0,1,,X,,D,11,1,X,,5,O,7,1,,X,,D,7,,,,,,,3,25,8,,2,1,2,1,0,0,7,0,1,8,2,2,18,0,2,2,0,6,,Breach,3,0,3,0.00%,1,0,1,1,0,0,0,4,0,0,4,2,0,2,5,0,0,0,0,11
Gavutu,Thieves,33,39,36,3,49,15,44,31,,,,,,,,250,,,48,9,2,83,80,2,67,65,2,3,-43,1,49,46,1,31.25,49,3,0,0,0,2,,,Thieves,48,39,9,2,83,3,80,2,67,2,65,2,3,46,-43,1,49,3,46,1,250,93,157,0,0,0,2,8,,,,,,Berlin,OpTic,,,O,,,,D,,1,B,O,,,A,D,,,,O,,,,D,X,1,,O,X,1,,D,X,1,A,O,,1,,D,X,,,O,,5,,6,3,1,1,1,1,1,1,5,2,3,2,1,0,0,0,,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Subliners,1,,X,,D,3,,X,,3,O,6,,,,,D,0,,X,,3,O,2,,,,,,,1,11,6,,2,0,2,0,0,0,8,0,0,6,2,1,3,0,1,0,1,8,,OpTic,3,3,0,100.00%,1,1,0,1,1,0,0,4,0,1,5,2,2,0,10,0,2,1,1,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FaZe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,6,3,3,50.00%,4,2,2,4,2,1,1,24,1,1,19,2,1,1,3,0,1,1,0,9
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Mutineers,68,36,32,3,66,22,44,2,47,59,-12,2,23,81,-58,2,46,50,-4,2,250,248,2,1,1,1,2,11,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,7,6,1,85.71%,6,3,2,1,2,2,1,1,1,1,4,4,0,4,4,0,0,1,1,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,FaZe,4,1,3,25.00%,2,0,2,2,0,0,0,9,0,0,8,2,1,1,19,0,1,1,0,9
Berlin,Subliners,35,18,18,40,23,18,23,34,17,24,,,,,,250,10,,53,23,2,41,5,2,52,13,2,57,28,2,47,15,2,25.00,40,17,0,0,0,1,,,Subliners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,OpTic,8,19,30,0,23,22,17,9,29,9,,,,,,166,,,30,-23,2,36,-5,2,39,-13,2,29,-28,2,32,-15,2,16.60,30,0,0,1,0,0,,,Rokkr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,Surge,1,B,D,X,,,O,,1,A,D,X,,B,O,X,,A,D,X,1,A,O,X,,,D,,,B,O,,1,,D,X,1,A,O,X,1,A,O,X,6,,6,3,4,3,3,3,2,0,5,3,4,3,2,1,1,1,,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Royal Ravens,,X,,5,O,0,,,,,D,0,,X,,3,O,1,,,,,,,,,,,,,0,1,8,,2,0,2,0,0,0,1,0,0,8,1,0,0,0,0,0,0,5,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,Royal Ravens,,B,O,,1,,D,X,,A,O,,1,B,D,,1,A,O,,,A,D,,1,,O,X,1,B,D,X,,,O,,,A,D,,,A,D,,5,,5,2,1,1,2,1,1,0,6,3,2,2,3,0,2,2,,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Surge,1,,X,,D,7,1,X,,5,O,5,1,,X,,D,12,,,,,,,,,,,,,3,24,5,,1,1,1,1,0,0,5,0,1,5,2,2,19,0,2,1,1,8,,Rokkr,4,3,1,75.00%,2,1,1,2,1,1,1,10,1,0,9,2,2,0,16,0,2,2,0,8
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,11,5,6,45.45%,3,5,2,3,1,1,2,1,1,0,6,3,3,2,2,3,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,3,0,3,0.00%,2,0,2,2,0,0,0,1,0,0,8,1,0,1,0,0,0,0,0,5
Tuscan,Subliners,36,29,13,52,17,44,4,30,17,3,5,,,,,250,11,,85,56,3,33,-25,2,43,-2,2,69,41,2,20,-44,2,22.73,52,3,1,0,0,0,,,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,3,0,3,0.00%,2,0,2,2,0,0,0,3,0,0,6,1,0,1,11,0,0,0,0,6
Tuscan,OpTic,8,18,34,2,22,6,40,11,26,42,15,,,,,224,,,29,-56,3,58,25,2,45,2,2,28,-41,2,64,44,2,20.36,42,2,0,0,1,0,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,3,3,0,100.00%,1,1,0,1,1,1,1,19,1,0,6,2,2,0,10,0,2,1,1,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Bocage,Mutineers,1,B,D,X,,A,O,,,B,D,,1,A,O,X,,A,D,X,1,,O,,,A,D,,,,O,X,,B,D,X,,,,,,,,,3,,4,2,2,1,2,1,0,0,5,1,3,1,2,0,3,1,,,Guerrillas,7,1,6,14.29%,1,4,0,4,0,0,0,0,1,0,3,1,2,1,1,1,0,1,0,,,,,,Tuscan,Breach,,X,,5,O,0,1,,X,,D,8,,X,,4,O,7,,,,,D,6,,,,,,,1,21,9,,2,0,2,0,0,0,7,0,0,9,2,1,14,0,1,1,0,9,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,,,,,,,,,,,,,,,,,,,Total Pts,,841,,,2,5,2,5,19,,,,,,Bocage,Breach,,B,O,,1,A,D,X,1,B,O,X,,A,D,,1,A,O,,,,D,X,1,A,O,X,1,,D,,1,B,O,,,,,,,,,,6,,5,4,2,2,2,2,3,2,4,2,2,1,2,1,0,0,,,Surge,11,6,5,54.55%,8,6,3,3,4,3,3,3,2,0,5,3,2,4,3,2,1,1,1,,,,,,Tuscan,Mutineers,1,,X,,D,2,,X,,3,O,8,1,,X,,D,4,1,X,X,6,O,13,,,,,,,3,27,9,,2,1,2,1,1,1,21,1,0,9,2,2,6,0,2,1,1,9,,Surge,3,3,0,100.00%,1,1,0,1,1,0,0,5,0,1,5,2,2,0,19,0,2,1,1,8
Bocage,Surge,22,32,33,16,35,32,2,41,37,,,,,,,250,9,,54,42,2,34,2,2,74,56,2,53,6,2,35,35,1,27.78,41,2,0,0,0,1,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,7,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,
Bocage,Royal Ravens,2,6,8,33,0,10,26,10,14,,,,,,,109,,,12,-42,2,32,-2,2,18,-56,2,47,-6,2,0,-35,1,12.11,33,0,0,1,0,0,,,Tuscan,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breach,21,71,-50,2,79,9,70,2,36,45,-9,2,52,29,23,2,62,25,37,2,250,179,71,0,1,0,0,10,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Tuscan,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,OpTic,29,85,-56,3,58,33,25,2,45,43,2,2,28,69,-41,2,64,20,44,2,224,250,-26,0,0,1,0,11,,,,,,Berlin,Breach,1,,D,,,B,O,,,,D,X,1,A,O,,1,,D,X,1,B,O,X,1,,D,X,,A,O,,,B,D,X,,,O,X,,A,D,,5,,5,2,2,1,2,1,2,1,6,3,4,2,1,0,1,0,,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Thieves,,X,,3,O,0,,,,,D,0,,X,,5,O,3,,,,,,,,,,,,,0,3,8,,2,0,2,0,0,0,3,0,0,8,1,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Mutineers,43,13,34,0,8,13,53,13,23,38,12,,,,,250,11,,68,32,3,66,44,2,47,-12,2,23,-58,2,46,-4,2,22.73,53,0,1,1,1,2,,,Thieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Mutineers,,,O,X,1,B,D,X,1,,O,,,A,D,X,,,O,,,B,D,,,,O,,1,A,D,X,1,B,O,,1,,D,,1,A,O,X,6,,6,3,2,1,1,1,1,1,5,3,3,2,2,1,2,1,,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,OpTic,1,,X,,D,5,1,X,,5,O,4,1,,X,,D,5,,,,,,,,,,,,,3,14,5,,1,1,1,1,0,0,4,0,1,5,2,2,10,0,2,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Breach,0,22,24,58,37,32,0,35,23,13,4,,,,,248,,,36,-32,3,22,-44,2,59,12,2,81,58,2,50,4,2,22.55,58,0,1,2,1,1,,,FaZe,70,25,45,2,17,73,-56,2,68,28,40,2,74,23,51,2,21,44,-23,2,250,193,57,2,0,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mutineers,71,21,50,2,9,79,-70,2,45,36,9,2,29,52,-23,2,25,62,-37,2,179,250,-71,0,0,0,1,10,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
