HARDPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SnD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map,Team,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Thieves,17,38,0,36,0,31,32,32,2,,,,,,,188,9,,48,-2,2,70,47,2,32,-39,2,38,-17,2,0,-51,1,20.89,38,0,0,2,2,0,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavutu,Royal Ravens,30,14,56,17,51,20,9,15,38,,,,,,,250,,,50,2,2,23,-47,2,71,39,2,55,17,2,51,51,1,27.78,56,9,2,0,0,2,,,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,9,3,6,33.33%,3,4,1,3,0,0,1,0,0,0,5,2,3,3,1,3,1,2,1,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,9,3,6,33.33%,5,0,5,4,0,0,0,14,0,0,17,4,3,1,35,0,3,3,0,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrillas,27,60,-33,3,73,47,26,3,12,82,-70,3,48,54,-6,2,80,7,73,2,240,250,-10,1,1,1,1,13,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,4,3,1,75.00%,2,1,1,2,1,1,1,17,1,0,9,2,2,0,21,0,2,2,0,6
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Surge,74,67,7,6,107,125,-18,6,79,141,-62,5,71,87,-16,4,79,80,-1,4,410,500,-90,0,0,0,1,25,,,,,,Tuscan,Ultra,,A,D,,,,O,,,,D,,,,O,,,B,D,X,1,,O,X,1,,D,X,1,,O,X,1,,D,X,1,A,O,X,,B,D,X,5,,5,3,3,3,1,1,0,0,6,2,4,2,1,0,2,0,,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Rokkr,,X,,3,O,5,1,,X,,D,9,,X,,3,O,12,,,,,D,9,,,,,,,1,35,6,,2,0,2,0,0,0,17,0,0,6,2,1,18,0,1,1,0,9,,Guerrillas,9,4,5,44.44%,4,0,4,4,0,0,0,13,0,0,12,5,4,1,34,1,4,4,0,18
Gavutu,Rokkr,12,33,25,21,23,24,3,13,12,23,0,,,,,189,11,,36,-27,3,36,0,2,38,-21,2,33,-31,2,46,18,2,17.18,33,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,Total Pts,,1752,,,2,3,2,3,48,,,,,,Tuscan,Rokkr,1,A,O,X,1,,D,X,1,,O,X,1,,D,X,1,B,O,,,,D,,,,O,,,,D,,,,O,,,A,D,,1,B,O,,6,,6,4,2,2,1,1,2,2,5,2,2,2,1,0,0,0,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Ultra,1,,X,,D,4,,X,,3,O,2,1,,X,,D,17,1,X,X,6,O,15,,,,,,,3,38,9,,2,1,2,1,1,1,17,1,0,9,2,2,21,0,2,2,0,6,,Surge,4,3,1,75.00%,2,1,1,2,1,0,0,9,0,1,8,2,2,0,24,0,2,1,1,8
Gavutu,Ultra,14,9,15,30,15,12,27,44,34,13,37,,,,,250,,,63,27,3,36,0,2,59,21,2,64,31,2,28,-18,2,22.73,44,9,0,0,0,1,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,2,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavutu,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,Totals,,,,Offense,,,,,,,,,,,Defense,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Breach,64,23,41,2,29,67,-38,2,59,34,25,2,95,0,95,2,3,35,-32,1,250,159,91,1,1,0,3,9,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Desert Siege,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,Rounds,W,L,W%,Rounds,W,L,A Caps,A Caps W,B Caps,B Caps W,Lives Left,Cap Wins,Wipe Wins,Ticks,Rounds,W,L,Lives Left,A Def,B Def,Def Wins,Wipe Wins,Ticks Allow
Tuscan,Rokkr,0,15,0,17,26,18,7,29,38,1,,,,,,151,10,,18,-43,2,22,-41,2,29,-26,2,55,23,2,27,-12,2,15.10,38,0,0,2,0,0,,,OpTic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,FaZe,,A,D,X,,,O,X,1,,D,X,1,A,O,X,1,A,D,X,1,A,O,X,,A,D,X,,A,O,X,,B,D,X,1,A,O,,,,D,X,5,,5,3,4,2,4,3,0,0,6,2,6,2,3,1,1,0,,,Breach,7,6,1,85.71%,4,3,2,1,1,1,1,1,1,1,4,4,0,3,3,2,2,2,2,,,,,,Gavutu,Surge,,X,,3,O,8,1,,X,,D,3,,X,,3,O,12,1,X,X,,D,17,,X,,4,D,2,2,42,6,,2,0,2,0,0,0,20,0,0,6,3,2,22,2,2,2,0,5,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscan,Ultra,32,30,42,22,27,29,33,13,10,12,,,,,,250,,,61,43,2,63,41,2,55,26,2,32,-23,2,39,12,2,25.00,42,10,0,0,0,2,,,Thieves,48,50,-2,2,70,23,47,2,32,71,-39,2,38,55,-17,2,0,51,-51,1,188,250,-62,0,2,2,0,9,,,,,,Tuscan,Surge,1,A,O,,1,,D,,,,O,,,A,D,,,A,O,,,A,D,,1,A,O,,1,A,D,,1,B,O,,,A,D,X,1,,O,,6,,6,4,0,0,3,2,1,1,5,2,1,0,4,1,0,0,,,OpTic,6,0,6,0.00%,3,3,0,3,2,0,1,0,0,0,3,0,3,1,0,3,0,0,0,,,,,,Gavutu,FaZe,1,,X,,D,4,,X,,3,O,7,1,,X,,D,13,,,,2,O,16,1,,X,,O,2,3,42,5,,3,1,1,0,1,1,25,0,1,5,2,2,17,0,2,2,0,6,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FaZe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,6,6,0,100.00%,3,3,3,0,2,2,3,3,0,0,3,3,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Mutineers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocage,Surge,6,19,14,27,2,11,20,14,14,25,6,7,,,,165,12,,23,-18,3,46,-17,3,28,-33,2,41,11,2,27,-28,2,13.75,27,2,0,0,0,0,,,Subliners,11,89,-78,2,26,44,-18,2,72,32,40,2,8,63,-55,2,13,22,-9,1,130,250,-120,1,1,0,1,9,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocage,FaZe,13,29,31,18,40,14,18,30,12,15,14,16,,,,250,,,41,18,3,63,17,3,61,33,2,30,-11,2,55,28,2,20.83,40,12,0,0,0,0,,,Rokkr,36,63,-27,3,36,36,0,2,38,59,-21,2,33,64,-31,2,46,28,18,2,189,250,-61,0,1,0,0,11,,,,,,Berlin,FaZe,,B,D,,,B,O,X,,B,D,,1,,O,,,,D,,1,,O,X,,A,D,,,,O,,,,,,,,,,,,,,2,,4,2,2,1,0,0,1,0,4,0,0,0,1,0,2,0,,,Subliners,9,3,6,33.33%,6,5,1,4,3,1,2,1,0,0,4,2,2,3,2,0,0,2,0,,,,,,Tuscan,Rokkr,,X,,3,O,5,1,,X,,D,9,1,X,X,6,O,13,1,,X,,D,9,,,,,,,3,36,9,,2,1,2,1,1,1,18,1,0,9,2,2,18,0,2,1,1,8,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,139,59,80,4,67,96,-29,4,103,104,-1,4,118,46,72,4,73,13,60,2,500,318,182,2,1,1,3,18,,,,,,Berlin,Surge,1,B,O,X,1,B,D,,1,B,O,X,,,D,X,1,,O,X,,,D,,1,A,O,X,1,,D,X,,,,,,,,,,,,,6,,4,4,4,4,1,1,2,2,4,2,2,1,0,0,1,1,,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Legion,1,,X,,D,11,,X,,5,O,6,,,,,D,10,,X,,3,O,0,,,,,,,1,27,8,,2,0,2,0,0,0,6,0,0,8,2,1,21,0,1,1,0,9,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,9,6,3,66.67%,3,4,2,2,1,1,0,0,2,2,5,4,1,2,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,Surge,49,18,19,57,17,10,25,14,41,,,,,,,250,9,,59,31,2,43,-10,2,33,-28,2,98,97,2,17,-1,1,27.78,57,10,1,0,0,2,,,Ultra,63,36,27,3,36,36,0,2,59,38,21,2,64,33,31,2,28,46,-18,2,250,189,61,0,0,0,1,11,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,9,3,6,33.33%,3,4,1,3,1,1,0,0,1,0,5,2,3,2,0,2,1,2,1,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,FaZe,0,30,30,0,18,28,23,31,1,,,,,,,161,,,28,-31,2,53,10,2,61,28,2,1,-97,2,18,1,1,17.89,31,0,0,2,1,0,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surge,23,64,-41,2,67,29,38,2,34,59,-25,2,0,95,-95,2,35,3,32,1,159,250,-91,0,3,1,1,9,,,,,,Tuscan,Legion,,B,D,,,A,O,,1,,D,X,,,O,,1,,D,X,1,A,O,X,1,,D,,1,B,O,X,1,,D,X,,,,,,,,,6,,4,2,2,2,2,1,1,1,5,4,3,3,0,0,1,0,,,Guerrillas,9,6,3,66.67%,6,5,3,2,3,1,2,1,2,1,4,3,1,3,3,0,0,1,1,,,,,,Tuscan,Mutineers,,X,,3,O,4,1,,X,,D,12,1,X,,4,O,5,1,X,X,,D,12,,,,,,,3,33,7,,2,1,2,1,0,0,9,0,1,7,2,2,24,1,2,2,0,5,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,,,,,,,,,,,,,,,,,,,Total Pts,,1666,,,4,9,4,9,38,,,,,,Tuscan,Rokkr,1,B,O,X,1,A,D,X,,,O,,1,,D,X,,,O,,,A,D,,,,O,X,,B,D,,,,O,,,,,,,,,,3,,5,1,2,1,0,0,1,1,4,2,2,2,2,1,1,0,,,Surge,7,1,6,14.29%,3,4,0,4,1,0,2,0,2,0,3,1,2,2,1,1,0,1,0,,,,,,Tuscan,Subliners,1,,X,,D,7,,X,,3,O,1,,,,,D,0,,,,2,O,2,,,,,,,1,10,5,,2,0,1,0,0,0,3,0,0,5,2,1,7,0,1,1,0,7,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscan,Rokkr,21,26,30,5,32,22,14,26,41,24,7,,,,,248,11,,50,-27,3,40,-23,2,56,28,2,46,6,2,56,14,2,22.55,41,5,0,0,0,0,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,14,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,
Tuscan,Legion,20,24,21,29,12,22,39,7,11,30,35,,,,,250,,,77,27,3,63,23,2,28,-28,2,40,-6,2,42,-14,2,22.73,39,7,0,0,0,0,,,Tuscan,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Tuscan,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,OpTic,57,23,34,2,69,17,52,2,56,21,35,2,43,6,37,2,25,29,-4,1,250,96,154,0,0,0,1,9,,,,,,Bocage,Legion,1,B,D,,,,O,,,B,D,,1,,O,,,A,D,X,,A,O,,1,A,D,X,,,O,,,A,D,X,,,,,,,,,3,,4,1,0,0,1,0,0,0,5,2,3,1,3,1,2,1,,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,OpTic,1,X,,5,O,11,1,,X,,D,15,1,X,,4,O,9,,,,,,,,,,,,,3,35,9,,2,2,2,2,0,0,20,0,2,9,1,1,15,0,1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Rokkr,13,29,36,36,10,36,17,28,19,26,,,,,,250,10,,49,7,2,46,14,2,64,20,2,55,40,2,36,26,2,25.00,36,10,0,0,0,1,,,Thieves,23,57,-34,2,17,69,-52,2,21,56,-35,2,6,43,-37,2,29,25,4,1,96,250,-154,0,1,0,0,9,,,,,,Bocage,Rokkr,,B,O,X,1,,D,X,1,B,O,X,,,D,X,1,A,O,,1,A,D,X,,A,O,,1,,D,X,1,A,O,,,,,,,,,,6,,5,3,2,1,3,2,2,1,4,3,4,3,1,1,0,0,,,OpTic,11,6,5,54.55%,5,5,3,2,0,0,2,1,3,2,6,3,3,5,3,1,1,1,0,,,,,,Tuscan,Thieves,,,,,D,0,,X,,3,O,5,,,,,D,0,,,,,,,,,,,,,0,5,3,,1,0,1,0,0,0,5,0,0,3,2,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Legion,31,14,20,0,6,11,18,24,15,4,,,,,,143,,,42,-7,2,32,-14,2,44,-20,2,15,-40,2,10,-26,2,14.30,31,0,0,1,0,0,,,FaZe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,11,5,6,45.45%,6,6,3,3,1,1,1,0,1,1,5,2,3,5,2,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mutineers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,11,5,6,45.45%,10,5,3,2,4,2,4,3,0,0,6,2,4,6,2,3,1,1,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
