HARDPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SnD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map,Team,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Surge,13,13,38,0,23,32,0,5,48,27,,,,,,199,10,,45,5,2,13,-71,2,43,-3,2,48,1,2,50,17,2,19.90,48,0,0,2,1,0,,,Legion,19,86,-67,3,51,57,-6,3,59,28,31,2,59,39,20,2,45,40,5,2,233,250,-17,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,8,6,2,75.00%,4,4,2,2,1,1,2,2,0,0,4,4,0,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavutu,Ultra,27,33,1,37,21,13,51,45,10,12,,,,,,250,,,40,-5,2,84,71,2,46,3,2,47,-1,2,33,-17,2,25.00,51,1,1,0,0,2,,,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,8,2,6,25.00%,4,4,0,4,1,0,0,0,0,0,4,2,2,3,2,2,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrillas,37,27,10,3,44,98,-54,3,86,31,55,3,10,81,-71,2,48,13,35,2,225,250,-25,0,1,0,1,13,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Surge,86,19,67,3,57,51,6,3,28,59,-31,2,39,59,-20,2,40,45,-5,2,250,233,17,0,0,0,0,12,,,,,,Desert Siege,Surge,,,D,,,,O,,1,B,D,X,1,A,O,X,1,A,D,,,B,O,,1,B,D,X,1,A,O,X,1,,D,X,,,,,,,,,6,,4,2,2,2,2,2,1,0,5,4,3,3,1,1,2,2,,,Guerrillas,9,3,6,33.33%,5,4,1,3,2,1,1,0,0,0,5,2,3,3,2,0,0,3,1,,,,,,Berlin,Mutineers,,X,,4,O,6,1,,X,,D,10,,X,,3,O,6,,,,,D,0,,,,,,,1,22,7,,2,0,2,0,0,0,12,0,0,7,2,1,10,0,1,1,0,8,,Guerrillas,4,1,3,25.00%,2,0,2,2,0,0,0,0,0,0,6,2,1,1,17,0,1,1,0,9
Tuscan,Surge,37,4,33,10,13,22,21,53,0,53,0,,,,,246,11,,59,-7,3,25,-44,2,86,84,2,10,-74,2,66,37,2,22.36,53,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,Total Pts,,958,,,0,2,0,2,25,,,,,,Desert Siege,Ultra,1,,O,X,1,,D,X,,B,O,,,A,D,,,A,O,X,1,B,D,X,,B,O,,,A,D,,,,O,,,,,,,,,,3,,5,1,2,1,1,0,2,0,4,2,2,2,2,0,1,1,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,OpTic,1,,X,,D,9,,X,,3,O,5,1,,X,,D,11,1,X,,5,O,3,,,,,,,3,28,8,,2,1,2,1,0,0,8,0,1,8,2,2,20,0,2,2,0,7,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscan,Ultra,13,41,1,28,29,29,28,1,56,0,24,,,,,250,,,66,7,3,69,44,2,2,-84,2,84,74,2,29,-37,2,22.73,56,0,1,1,2,2,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,11,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavutu,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,Totals,,,,Offense,,,,,,,,,,,Defense,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Breach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Desert Siege,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Berlin,Rounds,W,L,W%,Rounds,W,L,A Caps,A Caps W,B Caps,B Caps W,Lives Left,Cap Wins,Wipe Wins,Ticks,Rounds,W,L,Lives Left,A Def,B Def,Def Wins,Wipe Wins,Ticks Allow
Tuscan,Mutineers,4,7,6,45,6,34,29,39,1,15,0,,,,,186,11,,38,-15,3,36,-24,2,45,24,2,46,-2,2,21,-47,2,16.91,45,0,0,1,0,1,,,OpTic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Ultra,1,,D,X,1,,O,,1,,D,X,1,,O,X,1,A,D,X,1,,O,X,,,,,,,,,,,,,,,,,,,,,6,,3,3,2,2,0,0,0,0,3,3,3,3,1,1,0,0,,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Rokkr,,X,,3,O,5,1,,X,,D,16,1,X,X,6,O,7,1,,X,,D,13,,,,,,,3,41,9,,2,1,2,1,1,1,12,1,0,9,2,2,29,0,2,0,2,6,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscan,OpTic,37,31,17,0,36,12,29,4,48,32,4,,,,,250,,,53,15,3,60,24,2,21,-24,2,48,2,2,68,47,2,22.73,48,0,0,1,0,1,,,Thieves,64,136,-72,5,89,90,-1,4,100,85,15,4,158,43,115,4,50,110,-60,4,461,464,-3,1,3,2,1,21,,,,,,Tuscan,Surge,,,O,,,,D,X,,,O,,,,D,,,A,O,,,,D,,,,,,,,,,,,,,,,,,,,,,0,,3,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Guerrillas,1,,X,,D,10,,X,,3,O,0,,,,,D,7,,X,,3,O,0,,,,,,,1,17,6,,2,0,2,0,0,0,0,0,0,6,2,1,17,0,1,1,0,9,,OpTic,8,6,2,75.00%,4,2,2,4,2,1,1,26,1,1,19,4,4,0,35,0,4,4,0,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FaZe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,9,5,4,55.56%,4,2,2,4,2,1,1,27,1,1,19,5,3,2,23,1,3,2,1,21
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Mutineers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavutu,Guerrillas,12,25,36,0,11,16,32,19,10,10,,,,,,171,10,,28,-27,2,57,26,2,55,38,2,10,-96,2,21,-20,2,17.10,36,0,0,1,1,0,,,Subliners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Mutineers,4,1,3,25.00%,2,0,2,2,0,0,0,12,0,0,7,2,1,1,10,0,1,1,0,8
Gavutu,Rokkr,29,10,10,59,12,26,21,7,47,29,,,,,,250,,,55,27,2,31,-26,2,17,-38,2,106,96,2,41,20,2,25.00,59,7,1,0,0,1,,,Rokkr,117,68,49,5,71,107,-36,4,65,91,-26,4,127,84,43,4,120,32,88,4,500,382,118,2,0,0,3,21,,,,,,Berlin,Mutineers,,A,D,,,,O,,,B,D,,1,A,O,,,A,D,X,1,B,O,X,,,D,,1,A,O,,,A,D,,,,,,,,,,3,,4,3,1,1,2,2,1,1,5,0,1,0,3,0,1,0,,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Surge,1,X,X,6,O,8,1,,X,,D,13,1,X,X,6,O,8,,,,,,,,,,,,,3,29,12,,2,2,2,2,2,2,16,2,0,12,1,1,13,0,1,0,1,3,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,137,56,81,4,102,79,23,4,37,182,-145,4,93,104,-11,4,54,79,-25,4,423,500,-77,1,4,3,1,20,,,,,,Berlin,OpTic,1,A,O,X,1,,D,X,1,B,O,X,,A,D,X,1,A,O,,,B,D,,1,,O,X,,A,D,X,1,A,O,X,,,,,,,,,6,,5,5,4,4,3,3,1,1,4,1,3,1,2,0,1,0,,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Legion,,,,,D,9,,X,,3,O,0,,,,,D,6,,,,,,,,,,,,,0,15,3,,1,0,1,0,0,0,0,0,0,3,2,0,15,0,0,0,0,12,,Rokkr,5,3,2,60.00%,3,1,2,2,1,0,0,7,0,1,12,2,2,0,6,0,2,0,2,8
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Legion,32,63,-31,2,40,52,-12,2,118,0,118,2,20,71,-51,2,40,23,17,2,250,209,41,2,0,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,8,4,4,50.00%,4,3,1,4,3,3,3,42,3,0,21,4,1,3,33,0,1,1,0,20
Bocage,Legion,4,27,27,15,31,4,22,32,44,14,11,2,,,,233,12,,19,-67,3,51,-6,3,59,31,2,59,20,2,45,5,2,19.42,44,2,0,0,0,0,,,Ultra,40,45,-5,2,84,13,71,2,46,43,3,2,47,48,-1,2,33,50,-17,2,250,199,51,1,0,0,2,10,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,7,1,6,14.29%,3,1,2,3,1,1,1,27,1,0,12,4,0,4,27,0,0,0,0,24
Bocage,Surge,23,5,22,37,21,24,29,6,2,19,39,23,,,,250,,,86,67,3,57,6,3,28,-31,2,39,-20,2,40,-5,2,20.83,39,2,0,0,0,0,,,Guerrillas,28,55,-27,2,57,31,26,2,55,17,38,2,10,106,-96,2,21,41,-20,2,171,250,-79,0,1,1,0,10,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,9,3,6,33.33%,4,5,1,4,2,1,1,0,2,0,4,2,2,2,2,2,0,1,1,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,4,1,3,25.00%,2,1,1,2,1,1,1,24,1,0,10,2,0,2,5,0,0,0,0,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surge,45,40,5,2,13,84,-71,2,43,46,-3,2,48,47,1,2,50,33,17,2,199,250,-51,0,2,1,0,10,,,,,,Bocage,Guerrillas,1,B,D,X,,A,O,X,,,D,X,,,O,,1,,D,X,1,,O,X,,B,D,,,,O,,,B,D,,,,,,,,,,3,,4,1,2,1,1,0,0,0,5,2,3,2,0,0,3,1,,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Berlin,Rokkr,,X,,5,O,0,1,,X,,D,4,,,,2,O,4,1,,X,,D,2,1,X,,5,O,3,3,13,12,,3,1,2,1,0,0,7,0,1,12,2,2,6,0,2,0,2,8,,Guerrillas,4,1,3,25.00%,2,0,2,2,0,0,0,5,0,0,9,2,1,1,17,0,1,1,0,11
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,,,,,,,,,,,,,,,,,,,Total Pts,,2254,,,7,10,7,10,51,,,,,,Bocage,Rokkr,,B,O,,1,A,D,,1,,O,,1,,D,X,,,O,,,,D,,1,B,O,X,1,,D,X,1,B,O,X,,,,,,,,,6,,5,3,2,2,0,0,3,2,4,3,2,2,1,1,0,0,,,Surge,9,6,3,66.67%,5,4,2,2,2,2,2,2,1,0,5,4,1,3,3,1,1,2,2,,,,,,Berlin,Thieves,1,,X,,D,1,,X,,4,O,0,1,X,X,,D,12,,X,,4,O,0,,,,,D,0,2,13,8,,2,0,2,0,0,0,0,0,0,8,3,2,13,1,2,1,1,12,,Surge,7,6,1,85.71%,4,4,0,4,4,4,4,37,4,0,24,3,2,1,41,0,2,0,2,13
Tuscan,Legion,33,31,12,17,32,25,31,9,18,24,0,,,,,232,11,,58,-8,3,62,27,2,21,-43,2,35,-21,2,56,27,2,21.09,33,0,0,1,0,0,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,4,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,
Tuscan,Surge,2,20,26,28,8,23,15,38,28,21,41,,,,,250,,,66,8,3,35,-27,2,64,43,2,56,21,2,29,-27,2,22.73,41,2,0,0,0,1,,,Tuscan,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breach,38,60,-22,3,32,55,-23,2,44,55,-11,2,50,46,4,2,64,34,30,2,228,250,-22,0,1,0,0,11,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Tuscan,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,OpTic,53,38,15,3,60,36,24,2,21,45,-24,2,48,46,2,2,68,21,47,2,250,186,64,0,1,0,1,11,,,,,,Tuscan,Legion,1,,D,X,1,,O,,,,D,,1,,O,X,1,,D,X,,B,O,,1,A,D,X,,,O,X,1,,D,X,,,,,,,,,6,,4,2,2,1,0,0,1,0,5,4,4,4,1,1,0,0,,,Breach,10,6,4,60.00%,8,5,2,3,3,2,2,2,0,0,5,4,1,5,4,1,0,0,0,,,,,,Gavutu,Subliners,1,X,X,6,O,16,1,,X,,D,6,,X,,3,O,3,1,X,X,,D,17,,,,,,,3,42,9,,2,1,2,1,1,1,19,1,0,9,2,2,23,1,2,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Thieves,18,27,0,46,0,15,23,36,28,11,7,,,,,211,11,,40,-22,3,50,10,2,36,-12,2,74,53,2,11,-68,2,19.18,46,0,0,2,1,0,,,Thieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,Surge,,,O,,,,D,X,1,,O,X,,,D,,,,O,,1,B,D,X,,A,O,,1,,D,,,,O,,,,,,,,,,3,,5,1,1,1,1,0,0,0,4,2,2,1,0,0,1,1,,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Breach,,,,,D,7,,X,,4,O,0,1,,X,,D,5,,,,1,O,11,,,,,,,1,23,5,,2,0,1,0,0,0,11,0,0,5,2,1,12,0,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavutu,Rokkr,23,25,33,4,54,36,15,15,17,25,3,,,,,250,,,62,22,3,40,-10,2,48,12,2,21,-53,2,79,68,2,22.73,54,3,1,0,0,2,,,FaZe,73,45,28,3,71,12,59,2,40,41,-1,2,30,63,-33,2,36,64,-28,2,250,225,25,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,8,2,6,25.00%,4,4,0,4,1,0,0,0,0,0,4,2,2,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mutineers,38,53,-15,3,36,60,-24,2,45,21,24,2,46,48,-2,2,21,68,-47,2,186,250,-64,0,1,0,1,11,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
