HARDPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SnD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map,Team,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Offense,,,,,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,Guerrillas,35,21,15,10,51,0,29,42,32,11,3,1,,,,250,12,,38,-70,3,51,6,3,57,56,2,42,-9,2,62,26,2,20.83,51,0,1,1,2,3,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,10,6,4,60.00%,7,5,3,2,2,2,3,3,1,0,5,3,2,5,3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscan,Ultra,8,27,1,35,0,50,18,0,16,36,50,0,,,,241,,,108,70,3,45,-6,3,1,-56,2,51,9,2,36,-26,2,20.08,50,0,2,3,1,1,,,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,10,4,6,40.00%,3,5,2,3,0,0,0,0,2,2,5,2,3,3,2,3,0,1,1,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,5,2,3,40.00%,3,0,3,3,0,0,0,0,0,0,9,2,2,0,19,0,2,1,1,7
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Surge,83,42,41,5,72,126,-54,5,187,40,147,5,61,109,-48,4,97,71,26,4,500,388,112,1,1,0,0,23,,,,,,Tuscan,Guerrillas,1,,D,,1,B,O,X,1,,D,X,,B,O,X,,A,D,,,A,O,X,1,B,D,X,1,,O,X,,B,D,,,,O,,,A,O,,5,,6,2,4,2,2,0,2,1,5,3,2,2,1,0,2,1,,,Guerrillas,26,18,8,69.23%,18,14,8,6,7,5,4,2,3,3,12,10,2,11,10,6,6,0,0,,,,,,Tuscan,Guerrillas,,X,,3,O,0,1,,X,,D,7,,X,,4,O,1,1,,X,,D,7,1,,X,,D,17,3,32,7,,2,0,2,0,0,0,1,0,0,7,3,3,31,0,3,0,3,9,,Guerrillas,20,9,11,45.00%,9,1,8,9,1,1,1,19,1,0,36,11,8,3,99,1,8,4,4,42
Berlin,Guerrillas,51,23,11,11,7,22,26,53,22,24,,,,,,250,10,,73,40,2,49,18,2,64,34,2,33,3,2,31,13,2,25.00,53,7,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,Total Pts,,888,,,1,1,1,1,23,,,,,,Tuscan,Ultra,,,O,X,,B,D,,,,O,,1,B,D,,1,A,O,X,1,A,D,,,B,O,,,,D,,1,B,O,X,1,,D,X,1,A,D,X,6,,5,2,3,2,1,1,2,1,6,4,2,2,2,2,2,1,,,Surge,9,3,6,33.33%,3,4,1,3,0,0,1,0,0,0,5,2,3,3,2,1,1,1,0,,,,,,Tuscan,Ultra,1,,X,,D,9,,X,,3,O,0,1,,X,,D,10,,X,,3,O,0,,X,,3,O,0,2,19,9,,3,0,3,0,0,0,0,0,0,9,2,2,19,0,2,1,1,7,,Surge,4,3,1,75.00%,2,1,1,1,1,0,0,11,0,1,5,2,2,0,19,0,2,2,0,8
Berlin,Ultra,0,14,29,16,16,33,17,1,14,2,,,,,,142,,,33,-40,2,31,-18,2,30,-34,2,30,-3,2,18,-13,2,14.20,33,0,0,1,2,0,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,17,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gavutu,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,Totals,,,,Offense,,,,,,,,,,,Defense,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Breach,103,158,-55,6,146,145,1,6,193,94,99,6,110,145,-35,6,73,62,11,3,625,604,21,3,5,2,6,27,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Desert Siege,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,Rounds,W,L,W%,Rounds,W,L,A Caps,A Caps W,B Caps,B Caps W,Lives Left,Cap Wins,Wipe Wins,Ticks,Rounds,W,L,Lives Left,A Def,B Def,Def Wins,Wipe Wins,Ticks Allow
Berlin,Subliners,29,29,29,23,13,11,29,36,13,29,9,,,,,250,11,,49,-4,3,58,20,2,65,34,2,36,-8,2,42,20,2,22.73,36,9,0,0,0,1,,,OpTic,84,122,-38,5,109,43,66,4,95,118,-23,4,132,44,88,4,78,67,11,3,498,394,104,1,2,0,2,20,,,,,,Desert Siege,Subliners,1,,D,,1,B,O,X,1,A,D,X,,A,O,,,B,D,,1,B,O,X,,,D,,1,,O,X,,A,D,,,A,O,X,1,,D,X,6,,5,3,4,3,2,0,2,2,6,3,2,2,2,1,1,0,,,Breach,16,9,7,56.25%,7,8,4,4,2,2,2,2,2,0,8,5,3,5,4,3,1,3,2,,,,,,Tuscan,Subliners,,X,,3,O,1,1,,X,,D,3,,,,3,O,4,1,X,X,,D,16,,,,,D,10,2,34,6,,2,0,1,0,0,0,5,0,0,6,3,2,29,1,2,1,1,10,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,Thieves,16,27,19,27,16,37,11,12,17,6,0,,,,,188,,,53,4,3,38,-20,2,31,-34,2,44,8,2,22,-20,2,17.09,37,0,0,1,0,0,,,Thieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,Thieves,,,O,X,,B,D,,,A,O,,1,A,D,X,1,B,O,X,,B,D,,1,,O,X,,,D,,1,A,O,X,1,A,D,,,,O,,5,,6,3,4,3,2,1,1,1,5,2,1,1,2,2,2,0,,,OpTic,10,4,6,40.00%,6,5,1,4,3,1,1,0,1,1,5,3,2,3,3,2,1,0,0,,,,,,Tuscan,Thieves,1,,X,,D,2,,X,,4,O,0,1,X,X,,D,13,,,,,O,2,1,X,X,6,O,18,3,35,10,,3,1,2,1,1,1,20,1,0,10,2,2,15,1,2,2,0,6,,OpTic,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FaZe,192,84,108,6,115,149,-34,6,195,78,117,6,133,66,67,5,115,29,86,3,750,406,344,3,2,1,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,11,5,6,45.45%,5,6,3,3,4,3,2,1,1,1,5,2,3,1,1,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Mutineers,245,133,112,9,115,233,-118,8,298,114,184,8,178,160,18,7,88,130,-42,5,924,770,154,4,5,3,7,37,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,16,7,9,43.75%,6,9,3,6,2,2,2,2,2,1,7,4,3,4,4,2,0,4,3,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,FaZe,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscan,Subliners,32,16,26,36,25,25,7,30,14,0,,,,,,211,10,,57,25,2,23,-38,2,56,19,2,50,3,2,25,-48,2,21.10,36,0,0,1,0,0,,,Subliners,41,51,-10,2,25,52,-27,2,47,54,-7,2,33,35,-2,2,0,58,-58,1,146,250,-104,0,2,2,0,9,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Mutineers,18,6,12,33.33%,6,8,2,6,1,0,5,2,2,0,10,4,6,5,3,3,0,2,1,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Mutineers,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscan,Thieves,15,24,19,14,26,17,37,18,33,47,,,,,,250,,,32,-25,2,61,38,2,37,-19,2,47,-3,2,73,48,2,25.00,47,14,0,0,0,1,,,Rokkr,51,45,6,2,13,58,-45,2,28,84,-56,2,20,46,-26,2,32,17,15,1,144,250,-106,0,2,1,0,9,,,,,,Tuscan,Thieves,1,,D,X,,,O,,,,D,X,1,B,O,X,,A,D,,,A,O,,1,,D,X,1,B,O,X,1,A,D,X,1,,O,X,,,,,6,,5,3,3,3,1,0,2,2,5,3,4,3,2,1,0,0,,,Subliners,11,6,5,54.55%,6,5,3,2,4,3,2,0,2,2,6,3,3,2,2,2,1,1,0,,,,,,Tuscan,OpTic,,X,,4,O,1,1,,X,,D,11,,,,3,O,4,1,,X,,D,12,1,,X,,D,7,3,35,7,,2,0,1,0,0,0,5,0,0,7,3,3,30,0,3,2,1,9,,Subliners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,68,20,48,2,45,46,-1,2,1,109,-108,2,52,39,13,2,11,36,-25,1,177,250,-73,1,1,2,2,9,,,,,,Tuscan,Subliners,,,O,,1,,D,X,1,,O,,,B,D,,1,A,O,X,1,A,D,X,,,O,,,B,D,,,A,O,,,,D,,,,,,4,,5,2,1,1,2,1,0,0,5,2,2,2,1,1,2,0,,,Rokkr,10,6,4,60.00%,4,5,2,3,2,2,2,1,0,0,5,4,1,2,2,1,1,1,1,,,,,,Tuscan,Rokkr,1,,X,,D,7,,X,,3,O,0,1,X,X,,D,14,,X,,3,O,5,,X,,3,O,1,2,27,9,,3,0,3,0,0,0,6,0,0,9,2,2,21,1,2,2,0,7,,Rokkr,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,Legion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Ravens,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavutu,Rokkr,41,5,28,0,32,10,8,0,20,,,,,,,144,9,,51,6,2,13,-45,2,28,-56,2,20,-26,2,32,15,1,16.00,41,0,0,2,1,0,,,Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,Legion,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavutu,OpTic,23,32,25,44,17,22,26,59,2,,,,,,,250,,,45,-6,2,58,45,2,84,56,2,46,26,2,17,-15,1,27.78,59,2,1,0,0,2,,,Guerrillas,50,221,-171,6,212,54,158,6,36,242,-206,6,39,162,-123,4,73,71,2,3,410,750,-340,1,5,2,3,25,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,Ultra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Desert Siege,OpTic,,,D,,,,O,X,1,,D,X,,B,O,,1,,D,X,1,,O,X,1,A,D,X,,,O,,,A,D,,,A,O,X,,,,,4,,5,1,3,1,1,0,1,0,5,3,3,3,2,1,0,0,,,Guerrillas,18,12,6,66.67%,15,9,5,4,6,5,3,3,4,2,9,7,2,9,7,4,2,1,1,,,,,,Gavutu,Royal Ravens,1,X,,5,O,9,,,,,D,2,1,X,,5,O,9,,,,,D,10,,X,,4,O,0,2,30,14,,3,2,3,2,0,0,18,0,2,14,2,0,12,0,0,0,0,12,,Guerrillas,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,,,,,,,,,,,,,,,,,,,,Total Pts,,3674,,,13,24,13,24,81,,,,,,Desert Siege,Rokkr,1,,O,X,1,,D,,,,O,,1,B,D,X,,,O,,,,D,,,A,O,,1,,D,X,1,A,O,X,1,A,D,,,,,,6,,5,2,2,2,2,1,0,0,5,4,2,2,1,1,1,1,,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Gavutu,Guerrillas,,,,,D,0,1,X,X,6,O,11,,,,,D,0,1,X,X,6,O,18,1,,X,,D,5,3,34,12,,2,2,2,2,2,2,29,2,0,12,3,1,5,0,1,0,1,14,,Surge,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,Rokkr,10,4,14,19,28,11,22,12,20,23,0,,,,,163,11,,21,-76,3,26,-26,2,26,-47,2,39,25,2,51,37,2,14.82,28,0,0,1,0,0,,,,P1,,,,P2,,,,P3,,,,P4,,,,P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,24,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,
Berlin,OpTic,29,39,33,1,4,41,13,40,13,10,27,,,,,250,,,97,76,3,52,26,2,73,47,2,14,-25,2,14,-37,2,22.73,41,1,0,0,0,1,,,Tuscan,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,H,PF,PA,PM,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,Total Hills,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,,TOTAL,,,,,OFFENSE,,,,,,,,,DEFENSE,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breach,50,63,-13,3,76,19,57,2,47,29,18,2,36,65,-29,2,41,45,-4,2,250,221,29,0,2,1,0,11,,,,,,,,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Site,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,W/L,P,Side,FB,Score,,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,Rounds,Wins,FB,FBW,AP,APW,BP,BPW,,,Tuscan,Rds,W,L,W%,FB,Rds,W,L,FB,FBW,AP,APW,BP,BPW,Rds,W,L,FB,FBW,AP,APW,BP,BPW,,,,,,,,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,W/L,A,B,Ticks,Side,Lives ,Score,Lives,Ticks,,Rounds,W,A Caps, A Cap W,B Caps,B Cap W,Lives Left,Cap W's,Wipe W's,Ticks,Rounds,W,Lives Left,A Def,B Def,Defend W's,Wipe W's,Ticks Allow,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,P1,P2,P3,P4,P5,Total,Hills,,P1,PM,H,P2,PM,H,P3,PM,H,P4,PM,H,P5,PM,H,PPH,High,Low,50 Pt Hills,0 pt Hills,50 PHA,Shutouts,,,OpTic,43,80,-37,3,61,26,35,3,48,40,8,2,18,71,-53,2,60,33,27,2,230,250,-20,0,0,0,0,12,,,,,,Tuscan,Royal Ravens,,B,D,,,A,O,,,,D,,,,O,X,,A,D,,,,O,,,,,,,,,,,,,,,,,,,,,,0,,3,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,,,Breach,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Tuscan,OpTic,1,X,X,6,O,4,1,,X,,D,11,1,X,,5,O,12,,,,,,,,,,,,,3,27,11,,2,2,2,2,1,1,16,1,1,11,1,1,11,0,1,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Royal Ravens,28,38,20,2,31,14,38,15,0,18,17,0,,,,221,12,,59,-23,3,76,55,3,35,-22,2,2,-71,2,49,32,2,18.42,38,0,0,2,0,0,,,Thieves,112,100,12,5,87,84,3,5,77,104,-27,4,118,68,50,4,106,85,21,4,500,441,59,0,0,0,1,22,,,,,,Tuscan,Guerrillas,1,B,O,X,1,A,D,X,1,,O,X,1,,D,,1,A,O,X,1,,D,X,,,,,,,,,,,,,,,,,,,,,6,,3,3,3,3,1,1,1,1,3,3,2,2,1,1,0,0,,,OpTic,20,10,10,50.00%,8,10,6,4,4,4,3,2,3,2,10,4,6,4,4,2,1,3,0,,,,,,Tuscan,Thieves,,,,,D,5,,X,,4,O,2,,,,,D,0,,,,,,,,,,,,,0,7,4,,1,0,1,0,0,0,2,0,0,4,2,0,5,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,Guerrillas,18,4,19,26,6,37,13,38,47,11,27,4,,,,250,,,82,23,3,21,-55,3,57,22,2,73,71,2,17,-32,2,20.83,47,4,0,0,0,2,,,FaZe,112,80,32,5,68,119,-51,4,89,82,7,4,110,95,15,4,98,84,14,4,477,460,17,1,2,1,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thieves,20,10,10,50.00%,12,10,6,4,6,6,3,1,3,3,10,4,6,6,4,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mutineers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,2,,,,3,,,,4,,,,5,,,,6,,,,7,,,,8,,,,9,,,,10,,,,11,,,,,,OFFENSE,,,,,,,,DEFENSE,,,,,,,,,,FaZe,21,10,11,47.62%,11,10,5,5,6,5,2,2,3,3,11,5,6,5,3,2,1,2,0,,,,,,,,1,,,,,,2,,,,,,3,,,,,,4,,,,,,5,,,,,,,,,,Offense,,,,,,,,,,Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
